"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.166475609410554,0.775448381202295,0.697519171051681,0.762550408719108,0.672122885705903,0.732365266885608,0.123065105872229,0.0478306978475302,0.1697241445072,0.00860370043665171
"2",0.437006362015381,0.998059213161469,0.420156894251704,0.321809274377301,0.355827546445653,0.0917131195310503,0.780088234227151,0.532696643611416,0.773340004263446,0.49857794190757
"3",0.152364183217287,0.918242694111541,0.430504196090624,0.658699022373185,0.471307663014159,0.954995600972325,0.798572113737464,0.873576122103259,0.988884371705353,0.761653727386147
"4",0.232633700361475,0.0480671334080398,0.865439836401492,0.547625004779547,0.2481046076864,0.632309644017369,0.833391814958304,0.553697078255937,0.6208518196363,0.0841224181931466
"5",0.240318900207058,0.738697810098529,0.573674181941897,0.0524873069953173,0.877880344400182,0.803107029059902,0.0402523658704013,0.277306983945891,0.2081936202012,0.982397471554577
"6",0.213588478509337,0.116673160810024,0.576182236894965,0.880182903492823,0.877440932672471,0.486995146377012,0.782612027833238,0.993023598566651,0.23866306617856,0.331633197609335
"7",0.953785131918266,0.0840693751815706,0.3682427322492,0.472845541313291,0.968539510620758,0.366114063188434,0.476818857481703,0.118628433672711,0.768115598009899,0.344478230224922
"8",0.454898034688085,0.161730531137437,0.670519173843786,0.876983935479075,0.0813466389663517,0.336485782172531,0.22935269959271,0.87028311076574,0.544865178177133,0.20139977731742
"9",0.544945101486519,0.913982525002211,0.232552924426273,0.730169129790738,0.108787117525935,0.394016717327759,0.47775749117136,0.0681642536073923,0.641052347142249,0.061900113709271
"10",0.816481699468568,0.0500224453862756,0.142431231914088,0.953782850177959,0.296524449018762,0.717405669391155,0.813987151253968,0.0854539899155498,0.235410987399518,0.42967626079917
"11",0.0144571093842387,0.0234056042972952,0.0757257041987032,0.86081255460158,0.977450815029442,0.22596711688675,0.819398069754243,0.253347680671141,0.773232385516167,0.84011508221738
"12",0.56038349494338,0.193020451581106,0.266705771209672,0.197137091308832,0.329007195541635,0.984555617673323,0.96551732160151,0.870319647248834,0.7485752038192,0.19584650080651
"13",0.686217866139486,0.933662748662755,0.171043743146583,0.95146335568279,0.00764261675067246,0.281258584931493,0.623604336287826,0.44233844592236,0.494587776483968,0.10126755409874
"14",0.491324811941013,0.0445668599568307,0.205276224995032,0.948204352054745,0.699673335533589,0.880595295224339,0.991564238676801,0.169553234241903,0.326993013266474,0.290246920194477
"15",0.96443645330146,0.930122880730778,0.515216125408188,0.632527098990977,0.68004361144267,0.0166989241261035,0.884554441086948,0.385666398098692,0.301951656118035,0.189959010807797
