"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.43974697124213,0.762692976277322,0.535991255892441,0.290369801456109,0.318125558784232,0.483008657814935,0.0626873692963272,0.0277935478370637,0.757265722379088,0.513502338901162
"2",0.229522823821753,0.148845495423302,0.0247776999603957,0.760266414145008,0.01733857113868,0.189364168792963,0.582588726654649,0.052430332172662,0.789012898225337,0.620045735500753
"3",0.737248834921047,0.759699230082333,0.757584125502035,0.887573980959132,0.273940463317558,0.563886703690514,0.478448351845145,0.0292674284428358,0.879608274204656,0.356847695307806
"4",0.708453150000423,0.680874570971355,0.284960894612595,0.581009388668463,0.105824331985787,0.385452755726874,0.776735063642263,0.912952768849209,0.233332266099751,0.237355123041198
"5",0.57771757314913,0.758661764441058,0.446981579763815,0.580833273008466,0.298542721895501,0.783207220956683,0.981087669264525,0.517193028703332,0.982707371702418,0.12868675077334
"6",0.26754692196846,0.275263078510761,0.833519178209826,0.930770941544324,0.718285483540967,0.141139754792675,0.436673277523369,0.697958834003657,0.0460424146149307,0.410559841431677
"7",0.879417285090312,0.136633040383458,0.0811937155667692,0.323975726496428,0.0374303513672203,0.675033248495311,0.713839390315115,0.741066778544337,0.989199334988371,0.647576994495466
"8",0.212170012295246,0.0614273683167994,0.501561711775139,0.253936922643334,0.448002399411052,0.215137742925435,0.24068399798125,0.573017444461584,0.509446482406929,0.143965657334775
"9",0.44216121127829,0.873677144991234,0.900992396753281,0.206721395021304,0.424459693022072,0.129191177897155,0.116666389396414,0.573431709315628,0.432718427153304,0.674919794080779
"10",0.0365871610119939,0.340222850907594,0.423288483405486,0.712999442592263,0.442790106171742,0.220032789511606,0.781315990025178,0.700716501800343,0.451077196514234,0.982104970840737
"11",0.493797592120245,0.122540085343644,0.180811238009483,0.190405278932303,0.942025728756562,0.496372668305412,0.875912291463464,0.990180245134979,0.271668399916962,0.137153160059825
"12",0.319379169493914,0.950669508660212,0.797758512664586,0.962082065874711,0.306635831715539,0.52347764163278,0.0786441911477596,0.172102434327826,0.129589907359332,0.942594097228721
"13",0.858637754805386,0.448330654297024,0.491301000351086,0.491652290336788,0.925134033663198,0.656621227273718,0.170125216478482,0.694101763423532,0.565712213981897,0.784341821912676
"14",0.145503445528448,0.556556657655165,0.922624993370846,0.747327118879184,0.551686262013391,0.795912026194856,0.630167706636712,0.195410587126389,0.921004416886717,0.444908217294142
"15",0.946779845748097,0.00661042216233909,0.814618784934282,0.54757216363214,0.982824847102165,0.553265728987753,0.811005518073216,0.282376373186707,0.566792191704735,0.607800696510822
