"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.616172515554354 0.955663132248446 0.00507785915397108 0.363449705066159 0.591038519516587 0.179311367450282 0.905285887187347 0.730666689109057 0.0930441424716264 0.944791218964383
"2" 0.455399191472679 0.491961170453578 0.936098142294213 0.492831757292151 0.0723325866274536 0.154169081011787 0.606538318563253 0.395860285265371 0.306014751782641 0.773831071564928
"3" 0.749765866203234 0.425635040737689 0.512346966657788 0.778382786083966 0.782453844789416 0.475070204818621 0.304246533894911 0.581418271176517 0.320991014596075 0.67697118781507
"4" 0.432625778252259 0.268250879831612 0.389840844552964 0.410275219473988 0.654193002032116 0.591351921902969 0.287627676734701 0.304648914374411 0.677924948045984 0.304650930920616
"5" 0.88775744009763 0.306415165076032 0.792219803435728 0.563073391560465 0.843390035443008 0.0193300023674965 0.55078961700201 0.49668787419796 0.0961405399721116 0.293856662232429
"6" 0.382019361015409 0.984996567480266 0.807336967904121 0.310626040445641 0.116942920256406 0.642137940740213 0.767388853011653 0.34215996786952 0.151608902961016 0.828241552226245
"7" 0.0313739124685526 0.156498032622039 0.532544150482863 0.0171520768199116 0.465458002639934 0.782437117071822 0.774429070064798 0.379583298228681 0.530626035528257 0.680713621899486
"8" 0.311266461154446 0.68341982876882 0.676235415041447 0.757787128677592 0.0337745207361877 0.706005329499021 0.667864133603871 0.158322813222185 0.909797696629539 0.367230998817831
"9" 0.586912598693743 0.815288930898532 0.348354605259374 0.959514885209501 0.123047772794962 0.985747495666146 0.120618332875893 0.289494256256148 0.976576389977708 0.84460111730732
"10" 0.271049477392808 0.61260548257269 0.716520403046161 0.529172499431297 0.813201284967363 0.189595358911902 0.0622160974889994 0.910743959015235 0.579276492120698 0.0843574148602784
"11" 0.650106390938163 0.432119160890579 0.901655425550416 0.924722540657967 0.051857540383935 0.462259741267189 0.81370813283138 0.42009513056837 0.218195845372975 0.951518610585481
"12" 0.960061270510778 0.359427204821259 0.46806906722486 0.226804704638198 0.0655399453826249 0.320898988517001 0.33632847154513 0.505317534552887 0.774699948495254 0.566829054383561
"13" 0.216399399098009 0.71535093546845 0.65289326547645 0.0792379102203995 0.449456363217905 0.430032607633621 0.166725383605808 0.114744340768084 0.299782277550548 0.750823968090117
"14" 0.981716718990356 0.60350014269352 0.265371781308204 0.643438495695591 0.0619959929026663 0.117630874272436 0.474569974467158 0.172271100338548 0.637095005018637 0.89957513124682
"15" 0.604548943927512 0.911783624673262 0.28368750330992 0.274419768247753 0.168312451569363 0.0169555621687323 0.938796341186389 0.721865022787824 0.236503895604983 0.512140836101025
"16" 0.933593233581632 0.675100751686841 0.181814654963091 0.0646211097482592 0.640721430070698 0.809493836713955 0.469000766752288 0.313697573030367 0.728829120285809 0.891492869472131
"17" 0.302287520607933 0.32771650608629 0.625567799434066 0.156761814141646 0.868457585806027 0.901229451876134 0.484949165489525 0.818270653951913 0.907240596832708 0.607128597097471
"18" 0.637497565010563 0.364224374992773 0.584359882166609 0.168483593966812 0.44514694577083 0.243483990896493 0.853042843053117 0.501822400372475 0.72406726423651 0.303202257025987
"19" 0.652873310260475 0.197205648291856 0.658014293760061 0.615429079392925 0.791166858514771 0.326957565266639 0.984926554141566 0.358192208223045 0.773837105836719 0.496035363990813
"20" 0.151347582228482 0.23179768351838 0.422418749891222 0.379768091486767 0.0108330734074116 0.118026277516037 0.717337742215022 0.197899013059214 0.195830102078617 0.168610840337351
"21" 0.988042038632557 0.716674421913922 0.370490952394903 0.778019635006785 0.609527099179104 0.179119328036904 0.157168286386877 0.411320481449366 0.297903996426612 0.0935454168356955
"22" 0.39701386122033 0.464742031646892 0.944051071070135 0.162746916525066 0.818819787818938 0.245850816601887 0.986348238075152 0.265704658580944 0.48438988532871 0.0999217161443084
"23" 0.333400685572997 0.322171229869127 0.516444122651592 0.172821156447753 0.659984549507499 0.244421841809526 0.0167955157812685 0.78860303806141 0.149991116952151 0.167787941172719
"24" 0.370494412025437 0.938547239173204 0.782263434259221 0.891241359524429 0.52426524925977 0.496390818851069 0.324121769750491 0.743513234890997 0.891566624864936 0.0594532971736044
"25" 0.525250368053094 0.438891962170601 0.931250014342368 0.0271445501130074 0.100027479231358 0.354156526038423 0.654470203910023 0.260767004219815 0.619987990008667 0.333208235213533
"26" 0.887626541079953 0.0842397853266448 0.400709483772516 0.58541090041399 0.0510652516968548 0.913327050860971 0.582409570692107 0.768132755532861 0.78067848389037 0.969657445792109
"27" 0.728242680430412 0.586225560167804 0.286774561740458 0.147912140469998 0.571485411375761 0.105057443957776 0.109506429871544 0.392881996463984 0.341815162915736 0.0845582014881074
"28" 0.861899713985622 0.492409388069063 0.147566002327949 0.0467955246567726 0.0613906532526016 0.321738859871402 0.215340870199725 0.882162862457335 0.479776544263586 0.122009423328564
"29" 0.785004085861146 0.307724957820028 0.7379508363083 0.203964325133711 0.029392946511507 0.591385538456962 0.0775049873627722 0.626927607227117 0.590106908697635 0.291538116754964
"30" 0.708857186837122 0.34834951069206 0.25455766892992 0.073009664658457 0.412467471323907 0.815242730081081 0.707372455159202 0.130772901233286 0.496794163715094 0.319445033557713
"31" 0.444374212762341 0.400963292922825 0.260957770748064 0.253964003873989 0.462194013409317 0.0924638805445284 0.744665491161868 0.88421714422293 0.935134669067338 0.994765889365226
"32" 0.0384024397935718 0.0737270261161029 0.107629781821743 0.743660082807764 0.128768060356379 0.67891152901575 0.934155961731449 0.695767765399069 0.18402488483116 0.664353193016723
