"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.5155806876719 0.26207275618799 0.220815553329885 0.971778624691069 0.797289761714637 0.8464340060018 0.648469560081139 0.276168400654569 0.773954363539815 0.27783723641187
"2" 0.0192000686656684 0.328790805768222 0.592901823343709 0.597957507474348 0.331259607337415 0.51038830075413 0.767438211943954 0.11896345904097 0.642439671093598 0.190534502966329
"3" 0.879740606294945 0.920691391685978 0.2271008270327 0.591455357614905 0.335770362988114 0.121491242200136 0.792992877075449 0.96142998454161 0.765349940862507 0.319978011539206
"4" 0.942645465256646 0.172813158249483 0.803000164683908 0.859935448039323 0.729722558287904 0.41730536101386 0.998143579112366 0.277726207161322 0.0691782527137548 0.566022758837789
"5" 0.549149504629895 0.75181274395436 0.881613329984248 0.594331161584705 0.287895898800343 0.865379029419273 0.936838478082791 0.261559587903321 0.701770168961957 0.022779151564464
"6" 0.954814149532467 0.0945423787925392 0.573190886294469 0.3806642817799 0.171324257040396 0.121826938353479 0.311109383124858 0.681920328643173 0.775092185940593 0.756551797036082
"7" 0.423464926891029 0.94743569707498 0.610474410001189 0.182199279544875 0.988596910377964 0.22310338774696 0.831575175281614 0.638603088911623 0.704396599438041 0.681177533697337
"8" 0.739368561189622 0.135120525024831 0.0698330434970558 0.462305940221995 0.644863361725584 0.09039411903359 0.570422985823825 0.255106990225613 0.397416030755267 0.480260056210682
"9" 0.288740246323869 0.554633500287309 0.899454488884658 0.917533595347777 0.751198676414788 0.275930746458471 0.372093601617962 0.420708703808486 0.718107724329457 0.822539661545306
"10" 0.902590760495514 0.751599137205631 0.805766247678548 0.040167823433876 0.417706269770861 0.143869116902351 0.152335802093148 0.755893540335819 0.336849061539397 0.774195870617405
"11" 0.401420162525028 0.788227665703744 0.463613749714568 0.381733889691532 0.766498186159879 0.743093424011022 0.294870843179524 0.460718769580126 0.459840865107253 0.740781552391127
"12" 0.591096959309652 0.155016600852832 0.178647489985451 0.60063509689644 0.057363159256056 0.12365178973414 0.0898401003796607 0.486536570824683 0.932673339499161 0.00790416542440653
"13" 0.281412194715813 0.279197657248005 0.716859402135015 0.484956385800615 0.921524057397619 0.949457462178543 0.491510438034311 0.877168199280277 0.211930047022179 0.546910803765059
"14" 0.591369515517727 0.0280753104016185 0.967849076725543 0.723897006129846 0.344217601697892 0.00925058545544744 0.692025376018137 0.459359417203814 0.19519787793979 0.849590251222253
"15" 0.438413264229894 0.651620937511325 0.405805724905804 0.877428258303553 0.713726734276861 0.834380546351895 0.0575814570765942 0.723740136018023 0.745374246267602 0.371919219847769
"16" 0.368076772429049 0.721946228062734 0.781199460849166 0.490255405893549 0.48115949309431 0.0777216812130064 0.327546572079882 0.642437549540773 0.0119535881094635 0.370526167098433
"17" 0.618053469574079 0.250371960690245 0.629338140366599 0.328833137871698 0.359910151688382 0.667109303176403 0.857620696537197 0.767891968134791 0.619055806891993 0.000507153337821364
"18" 0.347994437906891 0.523840230656788 0.50886994227767 0.176178385270759 0.449221736518666 0.619919832795858 0.118720726575702 0.46225621085614 0.320054981159046 0.848894777242094
"19" 0.536041155457497 0.521322822896764 0.689684328157455 0.217196905054152 0.344077327055857 0.274510878836736 0.772245732136071 0.73546091420576 0.17320557218045 0.527990058297291
"20" 0.688451077789068 0.0835460023954511 0.0751333709340543 0.405779545893893 0.198716532671824 0.113693838007748 0.799944896250963 0.982940873363987 0.602513619232923 0.00252012256532907
"21" 0.370291557163 0.196416422957554 0.361994460457936 0.926082409219816 0.0556474030017853 0.105510910740122 0.155105982441455 0.391683168243617 0.901167294941843 0.222147632623091
"22" 0.46291912579909 0.976048435783014 0.866787970066071 0.168250072281808 0.0192947548348457 0.306633433094248 0.81225398206152 0.582733110990375 0.094903398072347 0.116444417042658
"23" 0.741277260472998 0.567949597723782 0.262850163970143 0.00763541832566261 0.375490018632263 0.23913358617574 0.217613116139546 0.655761001398787 0.156423584325239 0.407006546854973
"24" 0.0884727253578603 0.472600982757285 0.395530948182568 0.647372741252184 0.828848828328773 0.378002259181812 0.885400817031041 0.8013562024571 0.924670547712594 0.815338420681655
"25" 0.336463421583176 0.139317700406536 0.130209657596424 0.514019102556631 0.355388078605756 0.0852224756963551 0.421161948237568 0.385320275556296 0.362580659566447 0.257327954983339
"26" 0.722771597560495 0.585648963460699 0.679670285899192 0.528410247992724 0.997416344238445 0.650025727460161 0.723417598521337 0.577271634247154 0.278723464347422 0.589914822718129
"27" 0.725108221173286 0.636529388371855 0.239556615706533 0.283071647398174 0.794368243310601 0.367837047204375 0.339395167306066 0.16544509283267 0.0617089064326137 0.925515877315775
"28" 0.974470407003537 0.954236218472943 0.246066918596625 0.457456374075264 0.65519771585241 0.680900681531057 0.659481899114326 0.22431130358018 0.86716624815017 0.890042972983792
"29" 0.529087146744132 0.931994387181476 0.808369202539325 0.807590233860537 0.927460832521319 0.21442372049205 0.37790210545063 0.429896896705031 0.409631468122825 0.921784222591668
"30" 0.583823627559468 0.707494409522042 0.461659252177924 0.187008379725739 0.0845832182094455 0.365543028106913 0.101507743820548 0.333735539810732 0.77909763995558 0.921512755332515
"31" 0.921046933392063 0.407960601849481 0.27657068008557 0.0851040703710169 0.855200121644884 0.283251802437007 0.241185251157731 0.0254874806851149 0.292145961662754 0.451158330542967
"32" 0.15121729648672 0.625114676775411 0.566683189244941 0.299465122399852 0.845325485337526 0.744780658977106 0.243639747379348 0.681720329681411 0.266843595774844 0.0261999382637441
"33" 0.889878671383485 0.952009410364553 0.186891779769212 0.173190023284405 0.622761989710853 0.807632674230263 0.165607469854876 0.642388492124155 0.98992980318144 0.369790497934446
"34" 0.615551429567859 0.284990364685655 0.623060385463759 0.284066488500684 0.826767996884882 0.293402511626482 0.171970087569207 0.343719398137182 0.0972394766286016 0.584627992939204
"35" 0.519939020741731 0.0427367356605828 0.980222698999569 0.372956132050604 0.4821899861563 0.101302799303085 0.751606064382941 0.960971766384318 0.62774648447521 0.584421374835074
"36" 0.80663923220709 0.431488346774131 0.506217105546966 0.272225550375879 0.026058706920594 0.333310567773879 0.306906898505986 0.579593329690397 0.454361718613654 0.987920941552147
"37" 0.536687919870019 0.79449604684487 0.0698593056295067 0.125788521021605 0.379631676711142 0.540487237740308 0.198389703175053 0.76971694920212 0.651327359955758 0.585240424377844
"38" 0.998412130633369 0.89346681907773 0.0459956494159997 0.990036495961249 0.344418372958899 0.181685351999477 0.819276553113014 0.449994429247454 0.149348305538297 0.705216309288517
"39" 0.59705921006389 0.965842589270324 0.747802228666842 0.966941168531775 0.998894067015499 0.881784265628085 0.825014539761469 0.62305207294412 0.683951100101694 0.345427330816165
"40" 0.974410373251885 0.639429252594709 0.703187459846959 0.507500309962779 0.919640646548942 0.724573019891977 0.686432008398697 0.174842741340399 0.752695992821828 0.159831530414522
"41" 0.462881061248481 0.0229838874656707 0.241489454638213 0.646561465924606 0.294235208304599 0.254858009284362 0.380053986096755 0.205602359259501 0.964167733909562 0.455583483446389
"42" 0.284504275303334 0.613382096402347 0.507085205754265 0.255839575314894 0.302417826140299 0.847618564032018 0.845782508840784 0.27074269996956 0.500717737013474 0.509418638655916
"43" 0.436744847567752 0.0848896452225745 0.594379565678537 0.903087100246921 0.50579799269326 0.516660791356117 0.925121125765145 0.563025162555277 0.364625343354419 0.372907981509343
"44" 0.0677693027537316 0.387909576995298 0.659846089314669 0.286862750537694 0.334345659706742 0.751584979472682 0.371746155899018 0.355678002350032 0.111396880587563 0.372291608480737
"45" 0.911697380477563 0.422955203102902 0.93679466098547 0.111117010936141 0.749505081679672 0.87821452668868 0.589282601606101 0.525988507084548 0.397465161047876 0.161331505980343
"46" 0.397151177050546 0.327612361637875 0.27292510936968 0.128369500627741 0.115643901983276 0.722463193582371 0.832889741519466 0.809948076959699 0.421343524474651 0.872326447628438
"47" 0.31595402979292 0.241259137168527 0.0946523437742144 0.920672371517867 0.68651137384586 0.154374507954344 0.552174932556227 0.0257284820545465 0.422659022267908 0.907963762059808
"48" 0.0610102608334273 0.0319675048813224 0.181263447506353 0.062672013649717 0.0279660776723176 0.586858401540667 0.417535318760201 0.792472234927118 0.219859141623601 0.569975583115593
"49" 0.159498932771385 0.177322355099022 0.541628252947703 0.0642747806850821 0.560209756251425 0.447381734382361 0.0326192784123123 0.756206572754309 0.937243215274066 0.132561803562567
"50" 0.993050363846123 0.435485096182674 0.572293060598895 0.708641002653167 0.757645135978237 0.590154096251354 0.0045363602694124 0.697947865119204 0.528812211938202 0.201278028311208
"51" 0.485900992760435 0.293214671313763 0.515996486879885 0.295841365354136 0.709853319218382 0.495262897806242 0.52210660232231 0.568932522786781 0.0301235029473901 0.134042670251802
"52" 0.62352253170684 0.24844494718127 0.723722303751856 0.805467305937782 0.900271533289924 0.403084123274311 0.559903853805736 0.0847444585524499 0.378578441217542 0.549571610055864
"53" 0.103775926632807 0.856151510495692 0.362299047177657 0.0956012192182243 0.167111855465919 0.212737594963983 0.818724730750546 0.810381395975128 0.130925731500611 0.556501707760617
"54" 0.244588595349342 0.639669315656647 0.091741579817608 0.734396079787984 0.0819881691131741 0.4712730422616 0.552678884239867 0.944033996202052 0.433881868142635 0.892292559379712
"55" 0.47178950230591 0.628619271563366 0.547228016657755 0.809754114365205 0.193669094704092 0.877495784545317 0.109039593255147 0.170728604542091 0.719114075880498 0.55935993976891
"56" 0.703585828887299 0.632072373991832 0.668594312155619 0.0929911404382437 0.751087302807719 0.433044984703884 0.237862729700282 0.619302454404533 0.608034929027781 0.921511427732185
"57" 0.23637026315555 0.740251892711967 0.959181639365852 0.726771271321923 0.656947831623256 0.112459155730903 0.0199563622009009 0.512352040037513 0.832659763516858 0.0277966735884547
"58" 0.0817259300965816 0.296021980466321 0.272960423724726 0.543204170884565 0.513433665502816 0.077366268960759 0.284693000139669 0.295870438916609 0.282919849734753 0.103855936555192
"59" 0.61984666576609 0.683807679684833 0.971946215024218 0.678796941414475 0.819439564133063 0.163699134718627 0.391694512683898 0.963103374233469 0.678305343259126 0.83678404497914
"60" 0.285738314967602 0.750310533447191 0.695207171607763 0.959224165882915 0.63338993024081 0.58477339707315 0.329151017358527 0.7563889878802 0.336047124350443 0.870034023653716
"61" 0.314830587012693 0.287715191487223 0.0619669449515641 0.113903222605586 0.247269955463707 0.165413792943582 0.837190770776942 0.293651051819324 0.635547073790804 0.535435968777165
"62" 0.536085333675146 0.738222082611173 0.00534048560075462 0.216493556974456 0.120637219632044 0.158870446961373 0.660736536374316 0.683092060964555 0.455090822419152 0.968846511561424
"63" 0.402603491675109 0.449234480503947 0.643581046024337 0.351633567828685 0.637053264304996 0.134782693115994 0.196772904368117 0.264225985854864 0.589388300199062 0.570662047946826
"64" 0.643881372641772 0.0514199887402356 0.00673308549448848 0.12162841972895 0.287764782318845 0.340291941305622 0.911537453532219 0.507433677790686 0.00760345999151468 0.933926828904077
