"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.920244193635881,0.984797570854425,0.488243046216667,0.410623252391815,0.528175011277199,0.719808775698766,0.762383639579639,0.884403750300407,0.755436093080789,0.298700847662985
"2",0.586332325590774,0.513226361712441,0.764717776328325,0.237927660346031,0.227768919430673,0.155437602195889,0.632286441046745,0.743099213810638,0.332992697367445,0.548437746940181
"3",0.287045891862363,0.227584534091875,0.605015564477071,0.0425333641469479,0.476543885888532,0.554114899830893,0.793465482769534,0.662423945497721,0.12898618564941,0.363706470001489
"4",0.112769719446078,0.572583049535751,0.936769347637892,0.254120189929381,0.0271099056117237,0.316554581513628,0.180560463806614,0.832049846183509,0.325482911430299,0.933643634198233
"5",0.474180537741631,0.652891322039068,0.835887768073007,0.400813317857683,0.809006266994402,0.901589614339173,0.911726182093844,0.780409912811592,0.649442087393254,0.384478628635406
"6",0.177867729216814,0.0104584787040949,0.256472682580352,0.385544367833063,0.608631565468386,0.473329645581543,0.99587618233636,0.563037356594577,0.245732193114236,0.540601606713608
"7",0.336622859816998,0.181467111688107,0.575889104045928,0.405526144895703,0.96835353365168,0.955540746916085,0.444331609411165,0.840858814772218,0.570885531371459,0.468067288631573
"8",0.0246881570201367,0.263932599686086,0.211630713893101,0.646750626154244,0.599187277955934,0.641349779674783,0.561088104499504,0.357564861420542,0.592466254951432,0.484059628099203
"9",0.254976658616215,0.0890128086321056,0.00958789978176355,0.158544167643413,0.77784604835324,0.140757738845423,0.163914275355637,0.747558082221076,0.127096726791933,0.106211674865335
"10",0.444341582711786,0.294318122556433,0.862459473777562,0.12357761641033,0.953151929890737,0.406016829656437,0.457195846363902,0.435743883950636,0.359376723179594,0.731918156379834
"11",0.367634421447292,0.823794594267383,0.409994707908481,0.859074259642512,0.494378024479374,0.161979247117415,0.502730416134,0.151988776633516,0.697043279884383,0.3441508829128
"12",0.170134696178138,0.342544104903936,0.247627251548693,0.586354014230892,0.276359516428784,0.18876628857106,0.773876873310655,0.524150145240128,0.768238019198179,0.900544075062498
"13",0.27738926326856,0.431794920470566,0.907497480977327,0.518741689389572,0.663712264271453,0.817851825384423,0.403337424853817,0.759093444561586,0.523596004350111,0.360483807045966
"14",0.034766216063872,0.364062276436016,0.100902650505304,0.305172490188852,0.909575851168483,0.972511549945921,0.178878733655438,0.585648461477831,0.241548469522968,0.360325301531702
"15",0.362915531499311,0.496678099036217,0.470452806213871,0.270048282109201,0.932167023420334,0.59451287612319,0.266219984507188,0.224395566852763,0.877383566228673,0.490333850495517
